'ji'ben'gao'cheng'kong'zhi 基本高程控制
'ji'wei 纪委
'jian'zheng'ren 见证人
'jiao'xue'huo'dong 教学活动
'jin'jun 金军
'jing'yuan 径远
'jun'bo 军博
'jun'shi'bo'wu'guan 军事博物馆
'kai'pi'hang'dao 开辟航道
'kai'pi'hang'xian 开辟航线
'kong'zhi'shui'lei 控制水雷
'li'xian'nian 李先念
'li'shu'guan'xi 隶属关系
'liao'jun 辽军
'long'hai 陇海
'lu'hang'lv 陆航旅
'lu'shang'bu'fen 陆上部分
'lun'ji'bing 轮机兵
'shuai'bu'qi'yi 率部起义
'lu'lin'jun 绿林军
'mi'feng 密封
'mo'duan'zhi'dao'dao'dan 末端制导导弹
'mu'ji'zhe 目击者
'nan'jing'fen'yuan 南京分院
'nei'xian'dou'zheng 内线斗争
'pa'sheng'zhi 爬升至
'pai'shan'dao'hai 排山倒海
'peng'jia'shi'zhe'zhang 棚架式遮障
'ping'fei'su'du 平飞速度
'ping'liu'tu 平流图
'po'shi'mei'guo 迫使美国
'qin'zhan'fan'wei 侵占范围
'rao'yong'shan'zhan 饶勇善战
'rao'fei 绕飞
'sa'mu 萨姆
'shang'an 上岸
'shang'fu'li 上浮力
'she'mi'qi'cai 涉密器材
'shen'du'ji'zhun 深度基准
'sheng'bo'zi'dao'xi'tong 声波自导系统
'sheng'zhen'dong 声震动
'shui'cang 水舱
'shui'chang 水场
'shui'di'lei 水底雷
'shui'duo 水舵
'shui'jie'zhi 水介质
'shui'jun 水军
'shui'lu'liang'yong'shi 水陆两用式
'shui'ping'ji'dong 水平机动
'shui'qu 水区
'shui'shang'tui'jin'qi 水上推进器
'shui'zhan 水战
'shui'zhun'ce'liang 水准测量
'sou'jiu'quan 搜救犬
'te'ji'fei'xing'yuan 特级飞行员
'diao'ji 调集
'wai'gua 外挂
'wai'gua'wu 外挂物
'wu'jing'shang'hai'zheng'zhi'xue'yuan 武警上海政治学院
'wu'li'te'xing 物理特性
'xia'xiao'di'qu 狭小地区
'xian'qian'dui 先遣队
'xian'zhu'de 显著的
'xiang'bei 向北
'xiang'dong 向东
'xiang'nan 向南
'xie'mi'xian'xiang 泄密现象
'xing'ye'jian'cheng 星夜兼程
'xiong'zhuang'wei'wu 雄壮威武
'xun'lian'zhi'qian 训练之前
'yan'ba'bao'mi'guan 严把保密关
'yan'zhong'gan'rao 严重干扰
'yang'wei 扬威
'yi'qi'bing 以奇兵
'yi'yong'jun 义勇军
'yin'pin'tong'xin 音频通信
'yin'xiang'yin'xin 音响引信
'yin'bao'fang'shi 引爆方式
'ying'ji'zhu'hang 应急助航
'yong'bing'chi'zhong 用兵持重
'you'qian'ting'xie'dai 由潜艇携带
'yuan'zheng 远征
'yun'dong'can'shu 运动参数
'zao'dao'yan'zhong'sun'shi 遭到严重损失
'zao'sheng'sheng'chang 噪声声场
'zhen'feng'xiang'dui 针锋相对
'zhen'wei 振威
'zheng'wei'san 郑位三
'zhi'bing'shan'mou 知兵善谋
'zhi'yuan 致远
'zhu'dong'sheng'xin'hao 主动声信号
'zhu'hang'deng'guang 助航灯光
'zhuan'yun'zhi 转运至
'zong'qian'wei 总前委
'zong'heng'bai'li 纵横百里
'zu'zhi'duo'mou 足智多谋
'zui'da'tui'li 最大推力
'zui'di'shui'wei 最低水位
'zui'di'su'du 最低速度
'zui'gao'shui'wei 最高水位
'zui'xiao'su'du 最小速度
'bao'xian'ji'gou 保险机构
'bei'gong'ji 被攻击
'bi'deng'jia'shi 闭灯驾驶
'bing'li'zhui'ji 兵力追击
'bu'tong'wei'zhi 不同位置
'ce'hou'fang 侧后方
'chu'qing'kuang 出情况
'chuan'huo'ju 传火具
'zhuan'huo'ju 传火具
'cong'rong'jiu'yi 从容就义
'dao'dan'zai'ti 导弹载体
'di'huo'feng'suo 敌火封锁
'di'wu'te'zheng 地物特征
'di'xing'dian 地形点
'di'zhu'jie'ji 地主阶级
'dou'jian 斗舰
'dui'fang 对方
'e'fu 恶妇
'fa'biao'zhan'guo 发表战果
'fan'chong'ji'zhen'di 反冲击阵地
'fan'dao'dao'dan 反导导弹
'fan'dao'fang'yu 反导防御
'fan'lan'qu 泛滥区
'fang'fa'bu'zhou 方法步骤
'fang'li'xian 方里线
'fang'wei'quan'yuan'xin 方位圈圆心
'fang'xiang'san'bu 方向散布
'feng'suo'di'tong'lu 封锁敌通路
'feng'suo'mu'biao 封锁目标
'fu'she'yuan 辐射源
'fu'zhu'jian'ting 辅助舰艇
'fu'bi 复辟
'gong'zuo'ren'wu 工作任务
'guan'ji 关机
'guan'shi 管式
'gui'shi 轨式
'hai'ying'gou'zhu 还应构筑
'hai'yang'qi'xiang 海洋气象
'xing'dong'fang'shi 行动方式
'xing'jin'dao'lu 行进道路
'xing'jin'fang'xiang 行进方向
'he'se'huo'yao 褐色火药
'hu'huan'xin'hao 呼唤信号
'hui'shang'xiao'li 毁伤效力
'huo'chong 火铳
'huo'gong'qie'yao 火攻挈要
'huo'jian 火箭
'huo'jian'zhu'tui'qi 火箭助推器
'huo'kong'dian'xi'tong 火控点系统
'huo'kong'wang 火控网
'huo'long 火龙
'huo'long'juan'di'fei'che 火龙卷地飞车
'huo'long'juan'de'fei'che 火龙卷地飞车
'huo'long'shen'qi'zhen'fa 火龙神器阵法
'huo'qiu'huo'yao'fang 火球火药方
'huo'wang'kong 火网控
'huo'xin 火信
'huo'yao'ju 火药局
'ji'gou'yong'zhong 机构臃肿
'ji'ben'fang'wei 基本方位
'ji'yi'zhuang'zhi 记忆装置
'jiang'he'tiao'jian 江河条件
'jiao'du'fan'wei 角度范围
'jin'ji'po'jiang 紧急迫降
'ju'li'san'bu 距离散布
'kai'cang 开仓
'kang'yuan 抗元
'kuang'jia'shi 框架式
'la'kai'che'ju 拉开车距
'lan'jie'mu'biao 拦截目标
'lei'cang 雷仓
'lei'qun 雷群
'liu'leng 六棱
'liu'ling 六棱
'luo'zi'wu'xian 罗子午线
'ming'men 命门
'mu'biao'shi'bie'xi'tong 目标识别系统
'ni'ning'di 泥泞地
'ni'ning'di'duan 泥泞地段
'nv'qiang 女墙
'pao'dan'luo'di 炮弹落地
'qi'zu'cheng 其组成
'qi'shi'xian 起始线
'qian'hou'jie 前后界
'ru'shui'xia'chen 入水下沉
'san'bu'mian'ji 散布面积
'san'bu'zhi 散布值
'shang'ba 上拔
'shen'feng'gong'ji'ji 神风攻击机
'shi'shi'zhui'ji 实施追击
'shui'jing 水井
'shui'wei'bian'hua 水位变化
'shui'xia'fang'yu 水下防御
'sou'suo'dui 搜索队
'su'du'gao 速度高
'suo'xiang'wu'di 所向无敌
'tu'shang'liang'ce 图上量测
'tui'chu'zhuang'zhi 推出装置
'wang'ge 网格
'wei'he'ren'wu 维和任务
'wei'zhi'gu'ding 位置固定
'xiao'hao'zong'liang 消耗总量
'xin'li'zi'xun 心理咨询
'xin'guan 信管
'xin'xi'zhi'yuan 信息支援
'xu'she'dian 虚设点
'ya'zhi'de'mu'biao 压制的目标
'yan'hu'fang'yu'di'qu 掩护防御地区
'yan'jun 燕军
'ye'zhan'huo'li'dian 野战火力点
'yi'yu'shi'bie 易于识别
'yi'zai 翼载
'yin'guang'zhong 尹光忠
'ying'xuan'zai 应选在
'ying'zhi'ding 应指定
'you'hou'fang 右后方
'you'qian'fang 右前方
'you'shang'fang 右上方
'yu'ding'wei'zhi 预定位置
'yun'liang 运量
'yun'shu'da'dui 运输大队
'zhan'kai'xian 展开线
'zhan'chang'huan'jing 战场环境
'zhen'cha'yao'su 侦察要素
'zhi'yuan'yu'bei'dui 支援预备队
'zhi'bei 直北
'zhi'wu'bian'dong 职务变动
'zhi'mu'biao'fang'xiang'xian 至目标方向线
'zhi'si'bu'xiang 至死不降
'zhi'dao'jing'que 制导精确
'zhuan'men'ren'wu 专门任务
'zhuan'men'yong'yu 专门用于
'zhuan'yi'she'ji 转移射击
'zong'zuo'biao'xian 纵坐标线
'zuo'hou'fang 左后方
'zuo'qian'fang 左前方
'ai'kou 隘口
'an'qian 岸潜
'an'shi'ji'qing'kuang 按实际情况
'an'yu'ding'ji'hua 按预定计划
'ba'wei'bian 钯尾鞭
'pa'wei'bian 钯尾鞭
'bao'wei'zhi'di 包围之敌
'bao'wei 保卫
'bao'jing'qi'cai 报警器材
'bao'dong 暴动
'bao'huo'yao 爆火药
'bao'po'gong'si 爆破公司
'bei'chen 北辰
'bei'fan 北犯
'bei'fang 北方
'bei'fu'bing 北府兵
'bei'hai 北海
'bei'ji'dai 北极带
'bei'lu 北路
'bei'mei 北美
'bei'zhou 北周
'bi'chang 臂长
'bian'ma'dian'bao 编码电报
'bian'yu'tong'xing 便于通行
'bian'bing 辫兵
'bing'jin 并进
'bo'ruo'bu'wei 薄弱部位
'bo'ruo'zhi'ji 薄弱之机
'bu'chong'tuan 补充团
'bu'dong'mu'biao 不动目标
'bu'yi'bei'gan'rao 不易被干扰
'bu'zhi'jie'jie'chu 不直接接触
'bu'shu'yu 部署于
'cai'he'sen 蔡和森
'cao'dian 操典
'cao'jiang 操江
'zhang'guan'si 长官司
'chang'guan'si 长官司
'chang'le'cun 长乐村
'zhang'liao'xie'tong 长僚协同
'chang'liao'xie'tong 长僚协同
'zhang'long'chuan 长龙船
'chang'long'chuan 长龙船
'chang'ping'zhi'zhan 长平之战
'chang'qu'zhi'jin 长驱直进
'chang'shao'zhi'zhan 长勺之战
'zhang'sun'sheng 长孙晟
'zhang'sun'cheng 长孙晟
'chang'ting'zhi'zhan 长汀之战
'chang'tu'tie'lu 长图铁路
'zhang'zhu'gan 长竹竿
'chang'zhu'gan 长竹竿
'chen'shi 趁势
'cheng'sheng'fan'ji 乘胜反击
'chi'zhi'di'ren 迟滞敌人
'chu'guan 出关
'chuan'di'neng'li 传递能力
'chuan'di'yan'xi 传递演习
'chun'ji'gong'shi 春季攻势
'ci'shi'shi 磁石式
'cong'shang'er'xia 从上而下
'da'bu'huan'shou 打不还手
'da'gui'mo'kong'xi 大规模空袭
'dang'shi'de'qing'kuang 当时的情况
'dao'xiang'zhuang'zhi 导向装置
'dao'lu'liang'ce 道路两侧
'deng'tiao'jian 等条件
'di'ren'lai'xi 敌人来袭
'di'ren'xi'ji 敌人袭击
'di'ren'zhen'cha 敌人侦察
'di'san'jiang'bing 敌伞降兵
'di'wo'shu'xing 敌我属性
'di'yi'ce 敌翼侧
'di'bo 地波
'di'mian'fang'yu 地面防御
'di'qu'xing 地区性
'dian'zi'you'pian 电子诱骗
'diao'lan 吊篮
'diao'dong'di'ren 调动敌人
'dong'fang 东方
'dong'fang'zhan'zheng 东方战争
'dong'ping'zhan'yi 东平战役
'dong'xi'wei 东西魏
'dui'jin 对进
'dui'qian'tong'xin 对潜通信
'dun'dan'tou 钝弹头
'er'ji'zhan'bei 二级战备
'fa'xian'du'ji 发现毒剂
'fan'dong'jie'ji 反动阶级
'fan'gan'rao'cuo'shi 反干扰措施
'fan'tan'ke'xiao'zu 反坦克小组
'fan'wei'xing'wei'xing 反卫星卫星
'fan'wu'xian'dian'gan'rao 反无线电干扰
'fang'wei'guan'xi 方位关系
'fang'wei'yuan 方位圆
'fang'hu'tiao'jian 防护条件
'fang'kong'gong'shi 防空工事
'fang'tan'ke'pao 防坦克炮
'fang'zhi'di'ren 防止敌人
'fei'de'tuo'shou 肥的拖瘦
'fen'er'bu'luan 分而不乱
'fen'san'di'ren 分散敌人
'fen'san'zhu'yi'li 分散注意力
'feng'ji 风级
'feng'lei'huo'gun 风雷火滚
'feng'li'deng'ji 风力等级
'feng'huo'tai 烽火台
'fu'ji'di'dai 副极地带
'ga'ma'she'xian 伽马射线
'gao'neng'zha'yao 高能炸药
'ge'ming'dang 革命党
'ge'ming'dang'ren 革命党人
'gen'ju'ren'wu 根据任务
'geng'zi 庚子
'gong'ji'shou'cuo 攻击受挫
'gong'xia 攻下
'guan'mu'ju'li 观目距离
'guan'pao'ju'li 观炮距离
'guan'zhi 官制
'guo'duan'ding'xia 果断定下
'guo'jing'wen'ti 过境问题
'guo'zao'zhan'kai 过早展开
'han'dai 寒带
'he'wu'ku 核武库
'heng'zuo'biao'xian 横坐标线
'hong'zhong 红肿
'hua'tang'shou'qiang 滑膛手枪
'hua'ling'wei'zheng 化零为整
'huan'cheng'qu'ju'li 换乘区距离
'hui'shang'qian'ting 毁伤潜艇
'huo'li'hui'fu 火力恢复
'huo'li'yun'yong 火力运用
'ji'jiang'zhi'di 机降之敌
'ji'fu'ji 基辅级
'ji'guang 激光
'ji'guang'pao 激光炮
'ji'shi'bao'jing 及时报警
'ji'shi'chuan'da 及时传达
'ji'di'dai 极地带
'ji'zhong'bian'dui 集中编队
'ji'shu'xing 技术性
'ji'dong 冀东
'ji'dong'qu 冀东区
'ji'nan'qu 冀南区
'ji're'liao 冀热辽
'ji'zhong 冀中
'ji'zhou 冀州
'jia'chang'jia'ban 加长甲板
'jia'wu 甲午
'jian'di'yu'kong'zhong 歼敌于空中
'jian'zheng'zhe 见证者
'xiang'shun 降顺
'jiao'duan'ju'li 较短距离
'jie'duan'di'tui'lu 截断敌退路
'jin'gong'de'yi'ce 进攻的翼侧
'jin'guan 进关
'jin'ru'di'qu 进入敌区
'jin'xing'dui'kang 进行对抗
'jin'xing'fang'shou 进行防守
'jin'xing'yin'bi 进行隐蔽
'jing'rui'shi 精锐师
'jing'bao'deng'ji 警报等级
'jing'bao'fa'fang'qi 警报发放器
'jing'bao'nei'rong 警报内容
'jing'bao'xi'tong 警报系统
'jing'jie'bing'li 警戒兵力
'jing'wei'cuo'shi 警卫措施
'ju'bu'jia'ban 局部甲板
'jun'dui'zu'zhi 军队组织
'kan'bu'qing 看不清
'kang'chen 抗沉
'kang'e 抗俄
'kang'ying 抗英
'ke'neng'shi 可能时
'kong'qian 空潜
'kong'she'qing'ye 空舍清野
'kong'xi'sun'shi 空袭损失
'lai'jue'ding 来决定
'li'wei'jun 李伪军
'lian'zhu'tie'bian 连珠铁鞭
'liang'dian 亮点
'liu'kong 留空
'liu'qu'dan'xin'zhao'han'qing 留取丹心照汗青
'long'jiang'zao'chuan'chang 龙江造船厂
'long'wei'guan 龙尾关
'lu'kong'hui'he 陆空会合
'lv'jian'zhan'gong 屡建战功
'ma'bu'huan'kou 骂不还口
'ma'bu'jue'kou 骂不绝口
'mao'qi 毛奇
'mao'ran'jin'zhi 冒然进至
'mei'zhu'yi'di 每驻一地
'mi'lan'xing 糜烂性
'mi'qie'pei'he'xia 密切配合下
'mian'zao'di'huo'li'tu'ji 免遭敌火力突击
'min'zu'qi'jie 民族气节
'ming'jiao 明礁
'mu'biao'guo'duo 目标过多
'nan'fang 南方
'nan'ji'dai 南极带
'nan'lu 南路
'nan'shi'zi'xing 南十字星
'nu'li 奴隶
'nu'li'zhu 奴隶主
'pei'kuan 赔款
'ping'jun'hai'shui'mian 平均海水面
'ping'sui'lu 平绥路
'po'jia'neng'li 破甲能力
'qi'xing 七星
'qi'zu'cheng'bao'kuo 其组成包括
'qi'tu'zu'zhi 企图阻止
'qi'pao 起泡
'qi'xiang'bao'gao 气象报告
'qi'xiang'tong'bao 气象通报
'qian'zhi'di'ren 牵制敌人
'qian'tou 铅头
'qian'jian 潜舰
'qian'qian 潜潜
'qian'ru 潜入
'qiang'du 抢渡
'qie'duan'le 切断了
'qie'duan'xiao 切断销
'qu'yu'jing'ji 区域经济
'qu'xin'yu'min 取信于民
'quan'guo'xing 全国性
'quan'shen'fang'hu 全身防护
'quan'shi'shou'ting 全时守听
'ran'du'bian'jie 染毒边界
're'dai'feng'bao 热带风暴
'ren'sheng'zi'gu'shui'wu'si 人生自古谁无死
'ren'zhi'yi'jin 仁至义尽
'ren'wu'ming'que 任务明确
'ren'wu'qu'yu 任务区域
'ri'ben'jun'fang 日本军方
'ri'wei'shi'qi 日伪时期
'rong'yi'shi'bie 容易识别
'ru'bian 入编
'san'ji'zhan'bei 三级战备
'san'wei'kong'jian 三维空间
'san'guan 散官
'san'jie 散阶
'shan'deng'jia'shi 闪灯驾驶
'shang'hai'cheng'du 伤害程度
'shang'bao 上报
'she'ji'shui'wei 设计水位
'shen'feng 神风
'shen'feng'gong'ji'dui 神风攻击队
'sheng'kong'li'chang 升空离场
'sheng'li'xi'shu 升力系数
'sheng'wu'wu'qi'xi'ji'jing'bao 生物武器袭击警报
'shi'ci'xuan'ji 诗词选集
'shi'ke'dui 石刻队
'shi'di'ju'li 实地距离
'shi'shi'da'ji 实施打击
'shi'shi'kang'ji 实施抗击
'shi'shi'ping'xing'zhui'ji 实施平行追击
'shi'xing'jing'wei 实行警卫
'shi'yong'de'shi'ji 使用的时机
'shi'fan'jiao'xue 示范教学
'shi'shi'bian'pin 适时变频
'shi'yan'jiao 适淹礁
'shou'jiao 收缴
'shou'suo'zhen'di 收缩阵地
'shou'chong 手铳
'shou'bei'di'qu 守备地区
'shou'bei'qu'yu 守备区域
'shou'kou'ru'ping 守口如瓶
'shou'xiang 受降
'shou'ran'di'dai 受染地带
'shou'xian'zhi 受限制
'shou'de'tuo'kua 瘦的拖垮
'shuang'ceng'zhu'ci'ji'zhong'she'ji 双层逐次集中射击
'shui'lei'cang 水雷舱
'shui'niu 水牛
'sui'xing'zhan'dou'ren'wu 遂行战斗任务
'suo'bu 所部
'suo'xu'yao'de'shi'jian 所需要的时间
'tai'yang'wei'zhi 太阳位置
'tan'dao'ji 檀道济
'tan'ke'shu'liang 坦克数量
'tan'ce'fan'wei 探测范围
'tian'dian'gan'rao 天电干扰
'tian'che 添撤
'tie'lu'yan'xian 铁路沿线
'ting'bu'qing 听不清
'ting'zhi'shi'jian 停止时间
'tong'di 通敌
'tong'shi'ju'li 通视距离
'tong'xin'pin'lv 通信频率
'tong'xin'she'zhi 通信设置
'tong'di 同敌
'tong'guan'zhi'zhan 潼关之战
'tou'ying'dian 投影点
'tu'ran'gong'ji 突然攻击
'tu'shang'ce'liang 图上测量
'tui'wang 退往
'wan'hui 挽回
'wei'xie'xin'hao 威胁信号
'wei'bao'zhang 为保障
'wei'jian'yu 围歼于
'wei'chi'zhi'an 维持治安
'wei'shu 魏舒
'wen'zhi 文职
'wu'lan'hua 乌兰花
'wu'sha'ke'fu 乌沙科夫
'wu'chu'zhuo'lu 无处着陆
'wu'fa'kan'qing 无法看清
'wu'fa'ting'qing 无法听清
'wu'xian'zeng'yi 无线增益
'wu'cheng'jing'gou'zhan'dou 午城井沟战斗
'wu'bian 武编
'xi'fang 西方
'xi'lu 西路
'xi'liu'sheng 系留绳
'xian'di'zhou'xuan 现地周旋
'xian'ru'hun'luan 陷入混乱
'xiang'ying'shi'di'ju'li 相应实地距离
'xiang'fan'zhan'yi 襄樊战役
'xiao'mie'tu'ru'zhi'di 消灭突入之敌
'xiao'bu'bing'li 小部兵力
'xie'tong'di'fang 协同地方
'xie'tong'ji'hua 协同计划
'xie'tong'shi'tiao 协同失调
'xie'jiao'jia'ban 斜角甲板
'xie'jin 斜进
'xin'hua'she'tong'xun'she 新华社通讯社
'xin'guan'huo'mao 信管火帽
'xin'hao'shou'qiang 信号手枪
'xue'gong'ling 薛公岭
'xue'ren'gui 薛仁贵
'xue'yue 薛岳
'xun'cha 巡查
'xun'su'zhui'ji 迅速追击
'ya'zhi'pao'bing 压制炮兵
'ya'han'dai 亚寒带
'yao'ai 要隘
'yi'du'gong'zhan 一度攻占
'yi'gu'zuo'qi 一鼓作气
'yi'ji'zhan'bei 一级战备
'yi'ju'gong'ru 一举攻入
'yi'ju'tu'po 一举突破
'yi'she 移设
'yi'jian'shao 以减少
'yi'rui'bu'ke'dang'zhi'shi 以锐不可当之势
'yi'zao'di 易遭敌
'yin'dao'fang'shi 引导方式
'ying'fen'bie'xuan'ze 应分别选择
'ying'gui'ding 应规定
'ying'zhu'dong'dan'fu'qi 应主动担负起
'ying'chuan 鹰船
'yong'yu'zhi'zhi 用于制止
'you'shang'er'xia 由上而下
'you'guan'zheng'hou 有关征候
'you'yao'huo'mao 有药火帽
'you'zhun'bei 有准备
'you'zu'zhi 有组织
'yu'jing'wang 预警网
'yu'zuo'zhun'bei 预做准备
'yu'di'huo'feng'suo 遇敌火封锁
'yuan'ze'xing 原则性
'yuan'cheng'bu'lei'jian 远程布雷舰
'yuan'cheng'gen'zong 远程跟踪
'yun'dong'shou'qiang 运动手枪
'yun'shu'ji'ji'jiang 运输机机降
'za'yin 杂音
'zai'gou'zao'shang 在构造上
'zai'xun'lian'zhong 在训练中
'zao'di'huo'li'tu'ji 遭敌火力突击
'zao'cheng'de'sun'shi 造成的损失
'ze'ren'kong'yu 责任空域
'zhan'kai'ji'zhan 展开激战
'zhan'ling'de'di'dai 占领的地带
'zhan'bei'zhuang'kuang 战备状况
'zhan'dou'shou'qiang 战斗手枪
'zhan'lue'zhuan'bian 战略转变
'zhan'peng 战棚
'zhan'shu'xing 战术性
'zhan'yi'ji'tuan 战役集团
'zhang'ba'bian 丈八鞭
'zhe'xiang'ren'wu 这项任务
'zhen'du'qi'cai 侦毒器材
'zheng'qu'shi'jian 争取时间
'zheng'zai'jiang'luo 正在降落
'zhi'miao'huo'qi 直瞄火器
'zhi'sheng'ji'ji'jiang 直升机机降
'zhi'bei'fang'xiang 指北方向
'zhong'jian'shi'li 中间势力
'zhong'lu 中路
'zhong'xin'zuo'biao'dian 中心坐标点
'zhong'yao'cheng'du 重要程度
'zhou'wei'de'di'xing 周围的地形
'zhu'ci'zu'ji 逐次阻击
'zhu'dong'zhi'yuan 主动支援
'zhu'li'zhan'kai 主力展开
'zhu'yao'huo'qi 主要火器
'zhu'yi'li'fen'san 注意力分散
'zhu'fang'di'qu 驻防地区
'zhuan'fu 专负
'zhuan'fa 转发
'zhuo'lu'shi 着陆时
'zi'dao'gen'zong 自导跟踪
'zi'dong'ji'gou 自动机构
'zi'dong'she'ji 自动射击
'zi'dong'shi 自动式
'zong'he'yun'yong 综合运用
'zu'zhi 阻止
'zu'zhi'fang'fa 组织方法
'zuo'zong'gui 左宗贵
'zuo'zhan'sheng'li 作战胜利
'zuo'zhan'shou'duan 作战手段
'a'you'bu 阿尤布
'an'pei'ju 鞍辔局
'an'bing'bu'dong 按兵不动
'an'tui 按腿
'ba'diao 拔掉
'bei'di 北抵
'bei'kou 被扣
'bian'dui'chu'hang 编队出航
'bian'yu'fa'xian 便于发现
'bie'jian 别肩
'bie'zhou 别肘
'bing'li'ji'suan 兵力计算
'bing'li'qiang 兵力强
'bing'tuan'si'ling 兵团司令
'bing'jin'xing 并进行
'bing'ying'gou'zhu 并应构筑
'bu'dui'zhu'li 部队主力
'bu'shu'jiu'xu 部署就绪
'cao'zong'jian'bian 操纵简便
'ceng'xi'sheng 曾希圣
'zeng'xi'sheng 曾希圣
'che'li'shi'jian 撤离时间
'cheng'e 撑腭
'cheng'che 乘车
'cheng'jian 乘舰
'chi'jiu 驰救
'chu'bei'ding'e 储备定额
'dan'du'zuo'zhan 单独作战
'dan'ke 单壳
'tan'zhong 弹种
'dan'zhong 弹种
'dao'qing'zhan'yi 道清战役
'de'bo'zhan'zheng 德波战争
'deng'jiao 等角
'di'hou'huo'dong 敌后活动
'di'ren'shou'fang 敌人守防
'di'wo'dui'bi 敌我对比
'di'zhan 敌占
'di'jin'mu'biao 抵近目标
'di'xing'yin'su 地形因素
'ding'xiang'xiao'ying 定向效应
'dou'you 都有
'dou'zheng'ju'mian 斗争局面
'duan'er 端耳
'fan'jiang 藩将
'fan'chong 樊崇
'fan'kuai 樊哙
'fan'dui'fen'lie 反对分裂
'fang'dan'zhuang'jia 防弹装甲
'fei'xing'xing'neng 飞行性能
'ga'er'dan 噶尔丹
'gang'jie'gou 钢结构
'gong'cheng'che 工程车
'gui'tui 跪腿
'xing'che'fang'xiang 行车方向
'hang'che'fang'xiang 行车方向
'xing'dong'xing'zhi 行动性质
'xing'jin'su'du 行进速度
'xing'jun'fang'an 行军方案
'xing'jun'jing'yan 行军经验
'xing'jun'shi'yan 行军试验
'xing'jun'xun'lian 行军训练
'xing'zheng'gong'shu 行政公署
'hang'hai'tu 航海图
'hang'xing'shui'yu 航行水域
'heng'jia 桁架
'heng'xiang'dao'lu 横向道路
'heng'xiang'ji'dong 横向机动
'heng'xiang'she'zhi 横向设置
'heng'xu'he 横须贺
'hu'die'tan 蝴蝶弹
'hu'die'dan 蝴蝶弹
'hu'guo'jun 护国军
'hua'dong'zhan'ju 华东战局
'huan'xing'dui 环形队
'ji'dian'shi 机电式
'ji'jie'chang 集结场
'qi'dong'shi 气动式
'an'bao'jian'cha 安保检查
'an'quan'gao'du 安全高度
'an'kong 岸控
'an'gang 按岗
'an'ren'wu 按任务
'bai'gou'zi 白狗子
'bao'zhang'ren'yuan 保障人员
'bao'zhang'yao'su 保障要素
'bao'ba'yuan 报靶员
'bei'xiong'nu 北匈奴
'bei'yang 北洋
'qia'jian 掐肩
'qia'zhou 掐肘
'qian'dui'di 潜对地
'qian'fu'ren'yuan 潜伏人员
'qian'fu'wei'zhi 潜伏位置
'yue'ye'sai 越野赛
'yun'dong'ting 运动艇
'chai'dan 拆弹
'chai'dan'bing 拆弹兵
'di'su'fei'xing 低速飞行
'di'bo'chuan'bo 地波传播
'di'mian'gao'cheng 地面高程
'di'qin'zhan'shi 地勤战士
'dian'li'mi'du 电离密度
'tiao'zhi'zhi'du 调制制度
'ding'shi'ji'zhi 定时机制
'dun'shi 墩式
'fu'you'zha 浮游栅
'fu'you'shan 浮游栅
'fu'you'ce 浮游栅
'gao'zhuang 高桩
'an'jian'dao'dan 岸舰导弹
'ba'du 拔都
'bai'ren'bo'dou 白刃搏斗
'ban'ji'xie'hua 半机械化
'ban'zhu'dong'shi 半主动式
'bao'chuan 宝船
'bi'de'yi'shi 彼得一世
'bi'di 毙敌
'biao'su 表速
'bing'xian'jing 冰陷阱
'bo'lu'xi'luo'fu 勃鲁西洛夫
'bu'gei'jian'chuan 补给舰船
'bu'ji'jian'chuan 补给舰船
'bu'lie'bian 不列编
'can'he'pi'zhi'zhan 参合陂之战
'can'he'bei'zhi'zhan 参合陂之战
'can'he'po'zhi'zhan 参合陂之战
'can'jiang 参将
'can'ling 参领
'shen'ling 参领
'ce'yong 侧泳
'chai'zhuang'shi 拆装式
'an'quan'ju 安全局
'tuo'zhou 托肘
'wa'hai 挖海
'wai'bu'zhuang'yao 外部装药
'wang'zhuang'dao'lu 网状道路
'an'shi'dao'da 按时到达
'an'shi'jin'ru 按时进入
'ba'chu'qiang'lai 拔出枪来
'bai'ren'zhan'dou 白刃战斗
'bao'zha'di'qu 爆炸地区
'bao'zha'fan'wei 爆炸范围
'bei'dong'ai'da 被动挨打
'bei'po'hou'tui 被迫后退
'bi'se'zuo'ye 闭塞作业
'bing'fen'san'lu 兵分三路
'bu'fu 步幅
'bu'dui'pei'yang 部队培养
'bu'dui'ying'fang 部队营房
'can'cun'zhang'ai 残存障碍
'ce'zhuang'shi 侧装式
'chong'ji'chu'fa'xian 冲击出发线
'chui'shi'gua'che 炊事挂车
'da'qi'yu 打旗语
'dang'di'ren'min 当地人民
'dao'xing 刀形
'dao'hang'biao'zhi 导航标志
'deng'lu'tan'tou 登陆滩头
'di'ren'de'jin'gong 敌人的进攻
'du'yun 渡运
'dui'kang'bian'dui 对抗编队
'duo'ci'jin'gong 多次进攻
'duo'ri'sai 多日赛
'er'ding 而定
'er'jin'xing'de 而进行的
'fa'qi'shi 发起时
'fan'gun 翻滚
'fan'er'sai 凡尔赛
'fang'hu'xun'lian 防护训练
'fei'xing'lian'dui 飞行联队
'fei'xing'shi'tuan 飞行师团
'fei'xing'ying'dui 飞行营队
'fen'jie 分解
'fen'pei'xi'tong 分配系统
'fen'pei'zhong'xin 分配中心
'fen'pi 分批
'feng'suo'ji'chang 封锁机场
'feng'kuang'qi'yan 疯狂气焰
